Message.Text,id
I would like to purchase some movie tickets please.,5493
What date and time would you like to go?,5494
Show me a list of Fantasy movies released this spring,5495
Which theater do you want to go to?,5496
How can I assist you?,5497
Sure! What kind of movie are you interested in?,5498
I would like to purchase some movie tickets please.,5499
What date and time would you like to go?,5500
What city and state are you in?,5501
need a action movie for me and my 10 year old son,5502
What is your zip code please?,5503
What date and time would you like to go?,5504
march 22nd about 12 or 1pm,5505
Which theater do you want to go to?,5506
I'm sorry I am unable to locate the theatre you have requested.,5507
its located in New Rochelle NY,5508
Kung Fu Panda 3 would be great.,5509
"Great, would you like to pay with credit or gift cards?",5510
Enjoy the show. This is booked,5511
The movie you have requested is playing at 7:10pm,5512
7:10 is perfect. Please book that. The name is Carl Grimes.,5513
This has been booked enjoy your show,5514
"Yes, I want to go to the movies.",5515
What date and time would you like to go?,5516
Which theater do you want to go to?,5517
How about the 11:35am show at AMC Burbank 16?,5518
This is booked. Enjoy your show.,5519
I would like to purchase some movie tickets please.,5520
What movie do you want to watch?,5521
Which theater do you want to go to?,5522
I want a fancy theater for tonight.,5523
"Very well, what is your zip code?",5524
Which theater do you want to go to?,5525
AMC Lowes at 34th and 14th,5526
What date and time would you like to go?,5527
What date and time would you like to go?,5528
11:30  EST tonight please,5529
Which theater do you want to go to?,5530
The AMC Loews the one on 34th,5531
Hi there what can I help you with?,5532
What date and time would you like to go?,5533
For Saturday. Around 3 PM.,5534
Which theater do you want to go to?,5535
Is the witch playing in 3D anywhere near seattle tomorrow?,5536
What date and time would you like to go?,5537
tomorrow around 4pm for 4 people,5538
Which theater do you want to go to?,5539
the closest one. i guess pacific place if it has it in 3d,5540
Please hold on while I look that up for you.,5541
Which theater do you want to go to?,5542
2 tickets to the witch at the meridian theater in seattle tomorrow around 4pm please,5543
Hi there looking for some movie tickets for this weekend,5544
What date and time would you like to go?,5545
Which theater do you want to go to?,5546
I would like to purchase some movie tickets please.,5547
What date and time would you like to go?,5548
Which theater do you want to go to?,5549
I would like to purchase some movie tickets please.,5550
What date and time would you like to go?,5551
What movie do you want to see?,5552
I would like to purchase some movie tickets please.,5553
What date and time would you like to go?,5554
What date and time would you like to go?,5555
"Hello, how may I assist you?",5556
"Afternoon, please help me find two movies to watch on the same day",5557
What date and time would you like to go?,5558
I need 1 ticket to each movie,5559
Which theater do you want to go to?,5560
Thank you this has been booked. ENjoy your show,5561
CAN I HAVE THE RATINGS FOR THE MOVIE KEEPING MY MAN,5562
Which theater do you want to go to?,5563
I would like to purchase some movie tickets please.,5564
What date and time would you like to go?,5565
Which theater do you want to go to?,5566
What are the showtimes for the witch at pacific place theater in seattle?,5567
ok. i'll do 7:30 there at the meridian,5568
Please wait while I look that up for you.,5569
Which theater do you want to go to?,5570
Okay would you like to purchase your tickets online with me?,5571
This has been booked. ENjoy your show,5572
"Hi, what are the ratings for Deadpool?",5573
What date and time would you like to go?,5574
Which theater do you want to go to?,5575
I want to see movies.,5576
What date and time would you like to go?,5577
I'm sorry the latest showing available is at 10:20pm at the Regal Meridian.,5578
give me a zipcode to narrow it down,5579
Would you like to make a purchase with a credit card or a gift card?,5580
"Great, let me process that for you.",5581
"did you want movie tickets, that is what we are here for",5582
"Yes, I want to buy tickets.",5583
What kind of movie do you want to see?,5584
"Hello, how can I assist you?",5585
I want to see a movie,5586
What date and time would you like to go?,5587
I would like to see a movie tomorrow at 10 PM.,5588
What movie do you want to see?,5589
I need to see a movie,5590
"Hello, how may I assist you?",5591
I would like to see a movie tonight.,5592
What date and time would you like to go?,5593
Which theater do you want to go to?,5594
how may I help you?,5595
I want to see a movie,5596
What kind of movie do you have in mind?,5597
How may I help you?,5598
I want to see a movie,5599
What date and time would you like to go?,5600
1 tickets has been successfully purchased. Enjoy!,5601
Purchase confirmed for 1 ticket to London Has Fallen at 11:35am.  Enjoy the show!,5602
Which theater do you want to go to?,5603
How about a Regal theater downtown?,5604
What date and time would you like to go?,5605
4 tickets for Saturday around 2 pm,5606
"Purchase confirmed.  4 tickets, total $33.51.  Enjoy the show!",5607
What is your zip code please?,5608
What date and time would you like to go?,5609
Which theater do you want to go to?,5610
There is a 1:30pm. Would you like to purchase the ticket? For how many?,5611
What movies are playing within the 48316 zip code that are rated PG,5612
What date and time would you like to go?,5613
I would like to purchase some movie tickets please.,5614
Is there a specific movie in mind you would like to see?,5615
What date and time would you like to go?,5616
"9:50 PM, please. 1 Ticket.",5617
I would like to purchase some movie tickets please.,5618
What movie do you want to see?,5619
AMC BURBANK 16 has a 11:35am show. Are you interested?,5620
Hi. I'm looking for two tickets for a movie this Friday at around 8 PM.,5621
Which theater do you want to go to?,5622
Which theater do you want to go to?,5623
"AMC 16 in Burbank, California",5624
What movie would you like to see?,5625
AMC 16 has an 11am on Friday. Would yo like to go?,5626
I would like to purchase some movie tickets please.,5627
What date and time would you like to go?,5628
Which theater do you want to go to?,5629
Your ticket has successfully been purchased.,5630
How may I help you?,5631
I need 1 ticket to the witch at AMC Showplace in bloomington,5632
What date and time would you like to go?,5633
I am assuming it's for tomorrow?,5634
I found the most earliest one at 11:35am in AMC Burbank. Would you be interested?,5635
"did you want movie tickets, that what we are here for.",5636
What date and time would you like to go?,5637
What kind of movie do you want to see?,5638
I would like to purchase some movie tickets please.,5639
What date and time would you like to go?,5640
"Hello, how may I assist you?",5641
I want to see a movie,5642
What kind of movie are you interested in?,5643
What date and time would you like to go?,5644
Let me look that up for you.,5645
Would you like to purchase some movie tickets?,5646
"Yes, I would like to purchase a movie.",5647
What date and time would you like to go?,5648
What are the matinee ticket prices,5649
Which theater do you want to go to?,5650
Which theater do you want to go to?,5651
AMC 16 is my favorite one and closest.,5652
PLease book 10 tickets to How to be Single tomorrow at 4:20pm in seattle,5653
Which theater do you want to go to?,5654
10 tickets to How to be Single near 4:20 tomorrow at the Meridian theater please,5655
Which theater do you want to go to?,5656
how may I help you?,5657
I want to watch a movie,5658
What date and time would you like to go?,5659
I would like to see a movie for tomorrow at noon.,5660
"what do you want, drama or animated?",5661
"Animated would be best I think, don't you?",5662
What is your zip code please.,5663
"Great, please hold on while I look that up for you.",5664
Which theater do you want to go to?,5665
"You already told me ShowPlace ICON had Zootopia playing, what is wrong with you?",5666
"YES, Book me Zootopia at Showplace Icon Saturday at 11:10AM",5667
I would like to purchase some movie tickets please.,5668
What date and time would you like to go?,5669
"Great, what movie would you like to see?",5670
"Hello, how may I assist you?",5671
Which theater do you want to go to?,5672
AMC Lowes at 34th Street,5673
"Hi, could you help me find a movie please?",5674
"I'd be happy to, what is your zip code please.",5675
What kind of movie do you like to see?,5676
"I'm looking to catch a movie tonight, what are the show times?",5677
Could you tell me where you are at?,5678
The city of Slidell in Louisiana,5679
Which theater do you want to go to?,5680
Are there any drive-in movie theaters near Seattle?,5681
What zip code are you looking for?,5682
What date and time would you like to go?,5683
Which theater do you want to go to?,5684
4 tickets for friday near 5pm to see deadpool at pacific place in seattle,5685
"What kind of snacks does the regal on the boardwalk in Bossier city, LA serve?",5686
"They have a variety of candy, popcorn and chips.",5687
ok. can I get 5 tickets for kung fu panda for tomorrow night at 8:00pm?,5688
"Hi, I need t get movie tickets",5689
Which theater do you want to go to?,5690
Edwards cinema in downtown LA please,5691
What date and time would you like to go?,5692
The kind of movie you want to see?,5693
You can try imbd for reviews of this movie.,5694
"Thanks! Oh, is it playing here tomorrow night? I'm in IOwa City",5695
Do you have a certain time you would like to go?,5696
I want to get in early so probably the show between 6-7pm,5697
I'd like an evening showing of 10 Cloverfield Lane at Sonoma Cinemas,5698
2 tickets. It's for Sunday,5699
"Great, I'll do the 7:05 showing",5700
Awesome. Please purchase two ticket for the 6:45 show. My name is Haymitch Abernathy. Thanks!,5701
This has been confirmed. ENjoy the show,5702
" Deadpool sounds good, book it for 2 please?",5703
"7:30 works for me, thanks!",5704
This has been confirmed. ENjoy the show,5705
Which theater do you want to go to?,5706
Let's try Galaxy 16 in Cedar Rapids iowa,5707
What date and time would you like to go?,5708
Tomorrow night during late night so probably their latest showing,5709
"Whiskey Tango Foxtrot\r\nR , 1 hr 52 min\r\nComedy\r\n3:50pm 6:40pm 9:30pm",5710
trying to book 4 tickets for Zootopia Sunday,5711
Which theater do you want to go to?,5712
  The one in downtown White Plains NY,5713
